exercise mats,1,decor,3,Score1 = 0.933014354067, Score2 = 0.0(True)
knives & tools,1,home & garden,2,Score1 = 0.420253164557, Score2 = 0.407917383821(True)
basketball backboard systems,1,home & garden,2,Score1 = 0.594713656388, Score2 = 0.422222222222(True)
gun cases & bags,1,sports souvenirs,2,Score1 = 0.36013986014, Score2 = 0.595469255663(False)
water pumps,1,rough plumbing,1,Score1 = 0.817880794702, Score2 = 0.825910931174(False)
plumbing parts & repair,1,rough plumbing,1,Score1 = 0.532079646018, Score2 = 0.833264033264(False)
paper & plastic,1,beverages,1,Score1 = 0.293915434857, Score2 = 0.33567251462(True)
moisturizers,1,skin care,1,Score1 = 0.948717948718, Score2 = 0.954054054054(False)
moisturizers,1,face,2,Score1 = 0.535897435897, Score2 = 0.0(True)
decorative magnets stickers & window clings,1,kitchen & dining,1,Score1 = 0.74347826087, Score2 = 0.932748538012(False)
decorative magnets stickers & window clings,1,kitchen utensils & gadgets,2,Score1 = 0.778260869565, Score2 = 0.916201117318(False)
trading cards,1,sports souvenirs,2,Score1 = 0.951754385965, Score2 = 0.917050691244(False)
tv stands,1,furniture,1,Score1 = 0.97768133912, Score2 = 0.98097653773(False)
tv stands,1,living room furniture,2,Score1 = 0.76379417235, Score2 = 0.439935064935(True)
clamps & vices,1,power & hand tools,1,Score1 = 0.517495395948, Score2 = 0.481613285884(True)
curtain rods & holdbacks,1,home decor,1,Score1 = 0.920227920228, Score2 = 0.929824561404(False)
curtain rods & holdbacks,1,window treatments,2,Score1 = 0.822412155745, Score2 = 0.952655889145(False)
bar & wine accessories,1,kitchen & dining,1,Score1 = 0.88737446198, Score2 = 0.936135812449(False)
bar & wine accessories,1,kitchen utensils & gadgets,2,Score1 = 0.376614060258, Score2 = 0.771428571429(False)
gardening tools,1,gardening,1,Score1 = 0.82, Score2 = 0.777003484321(False)
crackers,1,snack foods,1,Score1 = 0.923841059603, Score2 = 0.899641577061(False)
party tableware,1,kitchen & dining,1,Score1 = 0.810126582278, Score2 = 0.911458333333(False)
party tableware,1,kitchen & table linens,2,Score1 = 0.53164556962, Score2 = 0.920634920635(False)
all earrings,1,earrings,1,Score1 = 0.492986284289, Score2 = 0.480556433765(True)
luggage,1,kitchen & dining,1,Score1 = 0.353333333333, Score2 = 0.368972746331(True)
trailer hitches & towing equipment,1,exterior accessories,1,Score1 = 0.616216216216, Score2 = 0.90350877193(False)
trailer hitches & towing equipment,1,decals & bumper stickers,2,Score1 = 0.49009009009, Score2 = 0.555147058824(False)
body repair,1,replacement parts,1,Score1 = 0.411637931034, Score2 = 0.675392670157(False)
body repair,1,lighting & electrical,2,Score1 = 0.383620689655, Score2 = 0.466292134831(True)
archery & bow accessories,1,home & garden,2,Score1 = 0.490322580645, Score2 = 0.381578947368(True)
headboards,1,furniture,1,Score1 = 0.978070175439, Score2 = 0.995515695067(False)
headboards,1,bedroom furniture,2,Score1 = 0.99269005848, Score2 = 0.986745213549(False)
framed wall art,1,artwork,1,Score1 = 0.687199230029, Score2 = 0.896358543417(False)
grills & accessories fan shop,1,home & garden,2,Score1 = 0.968652037618, Score2 = 0.893203883495(False)
grills & accessories fan shop,1,patio lawn & garden,3,Score1 = 0.711598746082, Score2 = 0.0(True)
cutting tools,1,power & hand tools,1,Score1 = 0.899866488652, Score2 = 0.884272997033(False)
cutting tools,1,hand tools,2,Score1 = 0.806408544726, Score2 = 0.0(True)
prints,1,artwork,1,Score1 = 0.576229305659, Score2 = 0.930960548885(False)
office chairs,1,furniture,1,Score1 = 0.998007968127, Score2 = 0.998403193613(False)
office chairs,1,living room furniture,2,Score1 = 0.499601593625, Score2 = 0.682615629984(False)
scales,1,health care,1,Score1 = 0.682997118156, Score2 = 0.721518987342(False)
scales,1,massage & relaxation,2,Score1 = 0.971181556196, Score2 = 0.0(True)
kids rugs,1,home decor,1,Score1 = 0.997711670481, Score2 = 1.0(False)
kids rugs,1,area rugs & pads,2,Score1 = 0.99885583524, Score2 = 0.997709049255(False)
baking & pastry tools,1,kitchen & dining,1,Score1 = 0.821478382148, Score2 = 0.903225806452(False)
baking & pastry tools,1,bakeware,2,Score1 = 0.542538354254, Score2 = 0.843187660668(False)
vinyl flooring,1,building supplies,1,Score1 = 0.984210526316, Score2 = 0.96256684492(False)
vinyl flooring,1,building materials,2,Score1 = 0.989473684211, Score2 = 0.0(True)
portable saws,1,power & hand tools,1,Score1 = 0.951278928136, Score2 = 0.938540332907(False)
portable saws,1,power tool accessories,2,Score1 = 0.827040194884, Score2 = 0.0(True)
bath sinks,1,kitchen & bath fixtures,1,Score1 = 0.997533908755, Score2 = 0.995055624227(False)
bath sinks,1,bathroom fixtures,2,Score1 = 0.979654747226, Score2 = 0.0(True)
all activewear,1,women,1,Score1 = 0.521035598706, Score2 = 0.950310559006(False)
all activewear,1,active,2,Score1 = 0.514563106796, Score2 = 0.761006289308(False)
outdoor power equipment,1,mowers & outdoor power tools,1,Score1 = 0.581850533808, Score2 = 0.813455657492(False)
handbags,1,luggage & bags,1,Score1 = 0.599109792285, Score2 = 0.89995047053(False)
handbags,1,luggage,2,Score1 = 0.50237388724, Score2 = 0.0(True)
lockers,1,home decor,1,Score1 = 0.593080724876, Score2 = 0.786111111111(False)
lockers,1,home decor accents,2,Score1 = 0.677100494234, Score2 = 0.579075425791(False)
watering,1,gardening,1,Score1 = 0.830528846154, Score2 = 0.828509406657(False)
chargers,1,cables & interconnects,3,Score1 = 0.980148883375, Score2 = 0.0(True)
pumps & accessories,1,home & garden,2,Score1 = 0.666666666667, Score2 = 0.34328358209(True)
car lighting,1,exterior accessories,1,Score1 = 0.453389830508, Score2 = 0.710280373832(False)
car lighting,1,lights & lighting accessories,2,Score1 = 0.940677966102, Score2 = 0.954954954955(False)
removal tools,1,power & hand tools,1,Score1 = 0.943661971831, Score2 = 0.965884861407(False)
removal tools,1,hand tools,2,Score1 = 0.89939637827, Score2 = 0.0(True)
refrigerators and freezers,1,kitchen & dining,1,Score1 = 0.803333333333, Score2 = 0.838174273859(False)
refrigerators and freezers,1,kitchen utensils & gadgets,2,Score1 = 0.653333333333, Score2 = 0.732142857143(False)
kids crafts,1,home decor,1,Score1 = 0.552173913043, Score2 = 0.503937007874(False)
kids crafts,1,home decor accents,2,Score1 = 0.973913043478, Score2 = 0.924107142857(False)
conditioners,1,hair care,1,Score1 = 0.962962962963, Score2 = 0.993006993007(False)
conditioners,1,styling products,2,Score1 = 0.885521885522, Score2 = 0.0(True)
gardening accessories,1,gardening,1,Score1 = 0.854838709677, Score2 = 0.891509433962(False)
home safes & lock boxes,1,electrical,1,Score1 = 0.279112754159, Score2 = 0.165562913907(True)
hand saws,1,power & hand tools,1,Score1 = 0.95, Score2 = 0.973684210526(False)
hand saws,1,power tool accessories,2,Score1 = 0.625, Score2 = 0.0(True)
lawn mowers,1,mowers & outdoor power tools,1,Score1 = 0.54358974359, Score2 = 0.707547169811(False)
benches,1,furniture,1,Score1 = 0.984167517875, Score2 = 0.989102231448(False)
benches,1,other furniture,2,Score1 = 0.543922369765, Score2 = 0.84882629108(False)
laundry organization,1,storage & organization,1,Score1 = 0.591874422899, Score2 = 0.756630265211(False)
kids desks & chairs,1,furniture,1,Score1 = 0.908854166667, Score2 = 0.948424068768(False)
kids desks & chairs,1,living room furniture,2,Score1 = 0.442708333333, Score2 = 0.794117647059(False)
storage & organization fan shop,1,home & garden,2,Score1 = 0.535465924896, Score2 = 0.374025974026(True)
indoor holiday decor,1,home decor,1,Score1 = 0.426784059314, Score2 = 0.78447339848(False)
indoor holiday decor,1,home decor accents,2,Score1 = 0.937905468026, Score2 = 0.967144268775(False)
weight training accessories,1,home & garden,2,Score1 = 0.296650717703, Score2 = 0.354838709677(True)
plant stands & telephone tables,1,home decor,1,Score1 = 0.637209302326, Score2 = 0.970802919708(False)
plant stands & telephone tables,1,home decor accents,2,Score1 = 0.995348837209, Score2 = 0.985981308411(False)
window coverings,1,home decor,1,Score1 = 0.98250728863, Score2 = 0.960237388724(False)
window coverings,1,window treatments,2,Score1 = 0.985422740525, Score2 = 0.991124260355(False)
outdoor lighting,1,outdoor decor,1,Score1 = 0.863492732252, Score2 = 0.900951451574(False)
furniture fan shop,1,sports souvenirs,2,Score1 = 0.527334851936, Score2 = 0.948164146868(False)
barstools & counter stools,1,furniture,1,Score1 = 0.998235812996, Score2 = 0.99440353461(False)
barstools & counter stools,1,dining room furniture,2,Score1 = 0.330491032049, Score2 = 0.642348754448(True)
mirrors,1,home decor,1,Score1 = 0.930164319249, Score2 = 0.977602523659(False)
mirrors,1,home decor accents,2,Score1 = 0.961561032864, Score2 = 0.944766554776(False)
wreaths & garland,1,seasonal decor,1,Score1 = 0.725852725534, Score2 = 0.953447518665(False)
yarn,1,kitchen & dining,1,Score1 = 0.458052073288, Score2 = 0.381052631579(True)
scrapbooking & paper crafts,1,home decor,1,Score1 = 0.630453657478, Score2 = 0.691168875882(False)
scrapbooking & paper crafts,1,home decor accents,2,Score1 = 0.964184935967, Score2 = 0.929648806844(False)
lighting fan shop,1,home & garden,2,Score1 = 0.922794117647, Score2 = 0.890438247012(False)
lighting fan shop,1,decor,3,Score1 = 0.908088235294, Score2 = 0.0(True)
stroller accessories,1,gifts,1,Score1 = 0.537549407115, Score2 = 0.0(True)
shelving,1,furniture,1,Score1 = 0.38818249813, Score2 = 0.631984585742(False)
shelving,1,other furniture,2,Score1 = 0.84966342558, Score2 = 0.931338028169(False)
room dividers,1,furniture,1,Score1 = 0.920386904762, Score2 = 0.959579628133(False)
room dividers,1,other furniture,2,Score1 = 0.736607142857, Score2 = 0.737373737374(False)
wind chimes & flags,1,outdoor decor,1,Score1 = 0.958490566038, Score2 = 0.967379077615(False)
brooches & pins,1,novelty & more,1,Score1 = 0.728260869565, Score2 = 0.713432835821(False)
brooches & pins,1,body jewelry,2,Score1 = 0.6, Score2 = 0.840579710145(False)
fertilizer & soil,1,gardening,1,Score1 = 0.957186544343, Score2 = 0.939297124601(False)
decorative accents,1,home decor,1,Score1 = 0.649349007711, Score2 = 0.794821880475(False)
decorative accents,1,home decor accents,2,Score1 = 0.986095310327, Score2 = 0.977310601205(False)
desktop & drawer organizers,1,kitchen & dining,1,Score1 = 0.349315068493, Score2 = 0.588235294118(True)
herbals,1,vitamins & dietary supplements,1,Score1 = 0.533333333333, Score2 = 0.907894736842(False)
spark plugs,1,replacement parts,1,Score1 = 0.967455621302, Score2 = 0.957186544343(False)
spark plugs,1,ignition parts,2,Score1 = 0.742603550296, Score2 = 0.932270916335(False)
car seat covers,1,interior accessories,1,Score1 = 0.677298311445, Score2 = 0.595567867036(False)
car seat covers,1,seat covers & accessories,2,Score1 = 0.649155722326, Score2 = 0.520231213873(False)
vases,1,home decor,1,Score1 = 0.932049224184, Score2 = 0.974741676234(False)
vases,1,home decor accents,2,Score1 = 0.983948635634, Score2 = 0.989124524198(False)
toasters & ovens,1,kitchen & dining,1,Score1 = 0.980620155039, Score2 = 0.98418972332(False)
toasters & ovens,1,storage & organization,2,Score1 = 0.414728682171, Score2 = 0.205607476636(True)
womens halloween costumes,1,home decor,1,Score1 = 0.835714285714, Score2 = 0.833333333333(False)
womens halloween costumes,1,home decor accents,2,Score1 = 1.0, Score2 = 0.975(False)
oil filters,1,replacement parts,1,Score1 = 0.542253521127, Score2 = 0.896103896104(False)
oil filters,1,shocks struts & suspension,2,Score1 = 0.542253521127, Score2 = 0.298701298701(True)
abrasives,1,power & hand tools,1,Score1 = 0.84780278671, Score2 = 0.793088916983(False)
abrasives,1,power tool accessories,2,Score1 = 0.75884244373, Score2 = 0.0(True)
garden statues & accents,1,outdoor decor,1,Score1 = 0.685114503817, Score2 = 0.89182915506(False)
baby & toddler lighting,1,nursery,1,Score1 = 0.990783410138, Score2 = 0.0(True)
jointers & planers,1,power & hand tools,1,Score1 = 0.57908847185, Score2 = 0.805555555556(False)
jointers & planers,1,hand tools,2,Score1 = 0.501340482574, Score2 = 0.0(True)
deodorants & antiperspirant,1,personal care,1,Score1 = 0.96568627451, Score2 = 0.969543147208(False)
fire safety,1,safety & security,1,Score1 = 0.645454545455, Score2 = 0.760563380282(False)
dartboards,1,home & garden,2,Score1 = 0.5559566787, Score2 = 0.461038961039(True)
rifle scopes,1,home & garden,2,Score1 = 0.555555555556, Score2 = 0.212021857923(True)
bottle feeding,1,nursery,1,Score1 = 0.605042016807, Score2 = 0.0(True)
luggage sets,1,home decor,1,Score1 = 0.512077294686, Score2 = 0.301886792453(True)
bird baths & feeders,1,gardening,1,Score1 = 0.688393367639, Score2 = 0.696843853821(False)
tools & accessories,1,home & garden,2,Score1 = 0.569620253165, Score2 = 0.377777777778(True)
pans,1,kitchen & dining,1,Score1 = 0.991869918699, Score2 = 0.974043715847(False)
pans,1,bakeware,2,Score1 = 0.337398373984, Score2 = 0.5140562249(True)
hardwood & laminate flooring,1,building supplies,1,Score1 = 0.980186480186, Score2 = 0.9548156956(False)
hardwood & laminate flooring,1,building materials,2,Score1 = 0.994172494172, Score2 = 0.0(True)
safety equipment & gear,1,safety & security,1,Score1 = 0.703281423804, Score2 = 0.85172004745(False)
braces & straps,1,hardware,1,Score1 = 0.492537313433, Score2 = 0.757575757576(False)
braces & straps,1,door hardware & locks,2,Score1 = 0.686567164179, Score2 = 0.811594202899(False)
baby clothing,1,baby,1,Score1 = 0.816285998014, Score2 = 0.811435523114(False)
baby clothing,1,baby girls,2,Score1 = 0.550148957299, Score2 = 0.938628158845(False)
hammocks & swings,1,patio furniture & accessories,1,Score1 = 0.966431095406, Score2 = 0.978062157221(False)
shower bases doors & walls,1,kitchen & bath fixtures,1,Score1 = 0.961722488038, Score2 = 0.975124378109(False)
shower bases doors & walls,1,bathroom fixtures,2,Score1 = 0.995215311005, Score2 = 0.0(True)
feminine care,1,personal care,1,Score1 = 0.5625, Score2 = 0.708333333333(False)
massagers,1,skin care,1,Score1 = 0.438818565401, Score2 = 0.730769230769(False)
massagers,1,body,2,Score1 = 0.518987341772, Score2 = 0.0(True)
foot care,1,health care,1,Score1 = 0.678414096916, Score2 = 0.779220779221(False)
foot care,1,massage & relaxation,2,Score1 = 0.568281938326, Score2 = 0.0(True)
kitchen & dining chairs,1,furniture,1,Score1 = 0.994152046784, Score2 = 0.997058823529(False)
kitchen & dining chairs,1,dining room furniture,2,Score1 = 0.847953216374, Score2 = 0.970689655172(False)
accessories fan shop,1,clothing accessories,2,Score1 = 0.362916006339, Score2 = 0.855895196507(False)
decorative door hardware,1,hardware,1,Score1 = 0.910469314079, Score2 = 0.946603224954(False)
decorative door hardware,1,door hardware & locks,2,Score1 = 0.608423586041, Score2 = 0.967167721519(False)
cargo management system,1,exterior accessories,1,Score1 = 0.433862433862, Score2 = 0.646341463415(False)
cargo management system,1,decals & bumper stickers,2,Score1 = 0.597883597884, Score2 = 0.769911504425(False)
toys & games fan shop,1,home & garden,2,Score1 = 0.420830401126, Score2 = 0.501672240803(False)
toys & games fan shop,1,decor,3,Score1 = 0.907811400422, Score2 = 0.0(True)
coffee,1,beverages,1,Score1 = 0.985318107667, Score2 = 0.990066225166(False)
dimmers switches & wall plates,1,electrical,1,Score1 = 0.558234992304, Score2 = 0.695772058824(False)
dimmers switches & wall plates,1,wall plates & accessories,2,Score1 = 0.616213442791, Score2 = 0.0(True)
coffee tea and espresso,1,kitchen & dining,1,Score1 = 0.915879828326, Score2 = 0.92221180881(False)
coffee tea and espresso,1,tabletop,2,Score1 = 0.799141630901, Score2 = 0.809881847476(False)
sandpaper,1,power & hand tools,1,Score1 = 0.895204262877, Score2 = 0.884920634921(False)
sandpaper,1,power tool accessories,2,Score1 = 0.664298401421, Score2 = 0.0(True)
other flooring,1,building supplies,1,Score1 = 0.725321888412, Score2 = 0.890532544379(False)
other flooring,1,building materials,2,Score1 = 0.851931330472, Score2 = 0.0(True)
bath accessories,1,skin care,1,Score1 = 0.40625, Score2 = 0.753846153846(False)
bath accessories,1,body,2,Score1 = 0.691666666667, Score2 = 0.0(True)
dinnerware,1,kitchen & dining,1,Score1 = 0.952240566038, Score2 = 0.955417956656(False)
dinnerware,1,tabletop,2,Score1 = 0.968160377358, Score2 = 0.970767356882(False)
dinnerware,1,serveware,3,Score1 = 0.917452830189, Score2 = 0.0(True)
fitness balls,1,sports equipment,2,Score1 = 0.612987012987, Score2 = 0.703389830508(False)
runners,1,home decor,1,Score1 = 0.993875765529, Score2 = 0.994718309859(False)
runners,1,area rugs & pads,2,Score1 = 1.0, Score2 = 1.0(False)
jam jelly & preserves,1,snack foods,1,Score1 = 0.459595959596, Score2 = 0.32967032967(True)
greenhouses,1,gardening,1,Score1 = 0.718518518519, Score2 = 0.59793814433(False)
indoor fireplaces,1,building supplies,1,Score1 = 0.751079136691, Score2 = 0.810344827586(False)
indoor fireplaces,1,heating & cooling,2,Score1 = 0.808633093525, Score2 = 0.0(True)
pasta & noodles,1,snack foods,1,Score1 = 0.340740740741, Score2 = 0.188405797101(True)
fences & trellises,1,gardening,1,Score1 = 0.539325842697, Score2 = 0.708333333333(False)
ventilation,1,building supplies,1,Score1 = 0.487972508591, Score2 = 0.788732394366(False)
ventilation,1,heating & cooling,2,Score1 = 0.893470790378, Score2 = 0.0(True)
cargo management,1,exterior accessories,1,Score1 = 0.337748344371, Score2 = 0.686274509804(True)
gazebos & garden structures,1,patio furniture & accessories,1,Score1 = 0.485507246377, Score2 = 0.8407960199(False)
snow removal,1,gardening,1,Score1 = 0.600682593857, Score2 = 0.556818181818(False)
grease guns,1,power & hand tools,1,Score1 = 0.7, Score2 = 0.75(False)
grease guns,1,power tool accessories,2,Score1 = 0.655, Score2 = 0.0(True)
bathroom accessories,1,bath,1,Score1 = 0.560318008987, Score2 = 0.901912399753(False)
mobility aids,1,medical supplies & equipment,1,Score1 = 0.604166666667, Score2 = 0.851724137931(False)
toddler lounge seating,1,nursery,1,Score1 = 0.835, Score2 = 0.0(True)
tents,1,home & garden,2,Score1 = 0.545454545455, Score2 = 0.363636363636(True)
vacuums and floor care,1,kitchen & dining,1,Score1 = 0.55608974359, Score2 = 0.541786743516(False)
vacuums and floor care,1,storage & organization,2,Score1 = 0.652243589744, Score2 = 0.845208845209(False)
anti-theft devices,1,replacement parts,1,Score1 = 0.347639484979, Score2 = 0.469135802469(True)
cough cold & flu,1,health care,1,Score1 = 0.696581196581, Score2 = 0.736196319018(False)
cough cold & flu,1,massage & relaxation,2,Score1 = 0.944444444444, Score2 = 0.0(True)
backpacks,1,luggage & bags,1,Score1 = 0.870886075949, Score2 = 0.957848837209(False)
backpacks,1,backpacks,2,Score1 = 0.846202531646, Score2 = 0.0(True)
other home improvement,1,lighting & ceiling fans,1,Score1 = 0.353773584906, Score2 = 0.866666666667(False)
other home improvement,1,ceiling lights,2,Score1 = 0.334905660377, Score2 = 0.605633802817(True)
other arts & crafts,1,artwork,1,Score1 = 0.747082360787, Score2 = 0.932827493863(False)
dutch ovens & roasters,1,kitchen & dining,1,Score1 = 0.985074626866, Score2 = 0.974747474747(False)
dutch ovens & roasters,1,storage & organization,2,Score1 = 0.497512437811, Score2 = 0.42(True)
optic accessories,1,home & garden,2,Score1 = 0.402272727273, Score2 = 0.265536723164(True)
greeting cards & invitations,1,home decor,1,Score1 = 0.717299578059, Score2 = 0.823529411765(False)
greeting cards & invitations,1,home decor accents,2,Score1 = 0.949367088608, Score2 = 0.853333333333(False)
holiday lighting,1,seasonal decor,1,Score1 = 0.811394891945, Score2 = 0.934624697337(False)
sports nutrition,1,vitamins & dietary supplements,1,Score1 = 0.838888888889, Score2 = 0.924944812362(False)
serveware,1,kitchen & dining,1,Score1 = 0.899541769475, Score2 = 0.908307210031(False)
serveware,1,tabletop,2,Score1 = 0.620373634121, Score2 = 0.880113636364(False)
patio furniture sets,1,patio furniture & accessories,1,Score1 = 0.979334098737, Score2 = 0.989058225869(False)
coolers,1,home & garden,2,Score1 = 0.975669099757, Score2 = 0.97506234414(False)
coolers,1,patio lawn & garden,3,Score1 = 0.958637469586, Score2 = 0.0(True)
baseball mitts & gloves,1,sports equipment,2,Score1 = 0.669642857143, Score2 = 0.82(False)
measuring & layout tools,1,power & hand tools,1,Score1 = 0.710839160839, Score2 = 0.693556320708(False)
measuring & layout tools,1,hand tools,2,Score1 = 0.770979020979, Score2 = 0.0(True)
mens shoes,1,men,1,Score1 = 0.52619047619, Score2 = 0.900452488688(False)
mens shoes,1,boots,2,Score1 = 0.290476190476, Score2 = 0.540983606557(True)
table tennis,1,home & garden,2,Score1 = 0.840740740741, Score2 = 0.894273127753(False)
table tennis,1,decor,3,Score1 = 0.885185185185, Score2 = 0.0(True)
ceramics & pottery,1,home decor,1,Score1 = 0.451745379877, Score2 = 0.659090909091(False)
ceramics & pottery,1,home decor accents,2,Score1 = 0.973305954825, Score2 = 0.940928270042(False)
desks,1,furniture,1,Score1 = 0.879922530665, Score2 = 0.962337979946(False)
desks,1,other furniture,2,Score1 = 0.447815795137, Score2 = 0.562710235464(False)
telescopes,1,home & garden,2,Score1 = 0.659793814433, Score2 = 0.2109375(True)
body treatments,1,skin care,1,Score1 = 0.915451895044, Score2 = 0.958598726115(False)
body treatments,1,face,2,Score1 = 0.781341107872, Score2 = 0.0(True)
decorative - exterior,1,exterior accessories,1,Score1 = 0.711062190424, Score2 = 0.973684210526(False)
decorative - exterior,1,license plate covers & frames,2,Score1 = 0.336268574573, Score2 = 0.995090016367(True)
